ID,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,LOCATION,WINDSPEED
3241,2019,9,1,10,45,10,Norwood,28.68
3242,2019,9,1,10,45,20,Norwood,26.790001
3243,2019,9,1,10,45,30,Norwood,28.370001
3244,2019,9,1,10,45,40,Norwood,29.059999
3245,2019,9,1,10,45,50,Norwood,29.57
3246,2019,9,1,10,45,60,Norwood,28.08
3247,2019,9,1,10,60,0,Norwood,29.26
3248,2019,9,1,10,60,10,Norwood,28.1
3249,2019,9,1,10,60,20,Norwood,27.129999
3250,2019,9,1,10,60,30,Norwood,28.75
3251,2019,9,1,10,60,40,Norwood,27.84
3252,2019,9,1,10,60,50,Norwood,29.059999
3253,2019,9,1,10,60,60,Norwood,27.129999
3254,2019,9,1,15,0,0,Norwood,26.17
3255,2019,9,1,15,0,10,Norwood,27.5
3256,2019,9,1,15,0,20,Norwood,28.08
3257,2019,9,1,15,0,30,Norwood,29.200001
3258,2019,9,1,15,0,40,Norwood,28.040001
3259,2019,9,1,15,0,50,Norwood,27.950001
3260,2019,9,1,15,0,60,Norwood,29.190001
3261,2019,9,1,15,15,0,Norwood,30.110001
3262,2019,9,1,15,15,10,Norwood,29.860001
3263,2019,9,1,15,15,20,Norwood,29.66
3264,2019,9,1,15,15,30,Norwood,28.59
3265,2019,9,1,15,15,40,Norwood,26.75
3266,2019,9,1,15,15,50,Norwood,27
3267,2019,9,1,15,15,60,Norwood,26.15
3268,2019,9,1,15,30,0,Norwood,24.73
3269,2019,9,1,15,30,10,Norwood,25.08
3270,2019,9,1,15,30,20,Norwood,26.709999
3271,2019,9,1,15,30,30,Norwood,27.709999
3272,2019,9,1,15,30,40,Norwood,28.620001
3273,2019,9,1,15,30,50,Norwood,29.17
3274,2019,9,1,15,30,60,Norwood,27.530001
3275,2019,9,1,15,45,0,Norwood,27.700001
3276,2019,9,1,15,45,10,Norwood,27.99
3277,2019,9,1,15,45,20,Norwood,28.549999
3278,2019,9,1,15,45,30,Norwood,28.35
3279,2019,9,1,15,45,40,Norwood,29.200001
3280,2019,9,1,15,45,50,Norwood,31.08
3281,2019,9,1,15,45,60,Norwood,32
3282,2019,9,1,15,60,0,Norwood,32.66
3283,2019,9,1,15,60,10,Norwood,34.57
3284,2019,9,1,15,60,20,Norwood,34.5
3285,2019,9,1,15,60,30,Norwood,33.299999
3286,2019,9,1,15,60,40,Norwood,34.549999
3287,2019,9,1,15,60,50,Norwood,35.099998
3288,2019,9,1,15,60,60,Norwood,37.02
3289,2019,9,1,20,0,0,Norwood,35.220001
3290,2019,9,1,20,0,10,Norwood,33.400002
3291,2019,9,1,20,0,20,Norwood,31.66
3292,2019,9,1,20,0,30,Norwood,32.970001
3293,2019,9,1,20,0,40,Norwood,34.799999
3294,2019,9,1,20,0,50,Norwood,35.080002
3295,2019,9,1,20,0,60,Norwood,33.369999
3296,2019,9,1,20,15,0,Norwood,34.349998
3297,2019,9,1,20,15,10,Norwood,33.599998
3298,2019,9,1,20,15,20,Norwood,33.150002
3299,2019,9,1,20,15,30,Norwood,31.280001
3300,2019,9,1,20,15,40,Norwood,30.24
3301,2019,9,1,20,15,50,Norwood,31.93
3302,2019,9,1,20,15,60,Norwood,31.799999
3303,2019,9,1,20,30,0,Norwood,32.48
3304,2019,9,1,20,30,10,Norwood,32.099998
3305,2019,9,1,20,30,20,Norwood,30.15
3306,2019,9,1,20,30,30,Norwood,29.200001
3307,2019,9,1,20,30,40,Norwood,29.280001
3308,2019,9,1,20,30,50,Norwood,28.879999
3309,2019,9,1,20,30,60,Norwood,29.040001
3310,2019,9,1,20,45,0,Norwood,27.73
3311,2019,9,1,20,45,10,Norwood,29.700001
3312,2019,9,1,20,45,20,Norwood,29.219999
3313,2019,9,1,20,45,30,Norwood,27.530001
3314,2019,9,1,20,45,40,Norwood,26.57
3315,2019,9,1,20,45,50,Norwood,28.08
3316,2019,9,1,20,45,60,Norwood,28.17
3317,2019,9,1,20,60,0,Norwood,29.860001
3318,2019,9,1,20,60,10,Norwood,30.33
3319,2019,9,1,20,60,20,Norwood,31.950001
3320,2019,9,1,20,60,30,Norwood,31.33
3321,2019,9,1,20,60,40,Norwood,29.91
3322,2019,9,1,20,60,50,Norwood,30.66
3323,2019,9,1,20,60,60,Norwood,29.280001
3324,2019,9,1,25,0,0,Norwood,29.040001
3325,2019,9,1,25,0,10,Norwood,30.700001
3326,2019,9,1,25,0,20,Norwood,29.35
3327,2019,9,1,25,0,30,Norwood,27.59
3328,2019,9,1,25,0,40,Norwood,28.42
3329,2019,9,1,25,0,50,Norwood,27.700001
3330,2019,9,1,25,0,60,Norwood,27.549999
3331,2019,9,1,25,15,0,Norwood,29
3332,2019,9,1,25,15,10,Norwood,29.99
3333,2019,9,1,25,15,20,Norwood,31.059999
3334,2019,9,1,25,15,30,Norwood,32.040001
3335,2019,9,1,25,15,40,Norwood,30.42
3336,2019,9,1,25,15,50,Norwood,30.389999
3337,2019,9,1,25,15,60,Norwood,28.389999
3338,2019,9,1,25,30,0,Norwood,27.91
3339,2019,9,1,25,30,10,Norwood,28.059999
3340,2019,9,1,25,30,20,Norwood,27.129999
3341,2019,9,1,25,30,30,Norwood,29.059999
3342,2019,9,1,25,30,40,Norwood,27.26
3343,2019,9,1,25,30,50,Norwood,27.26
3344,2019,9,1,25,30,60,Norwood,27.530001
3345,2019,9,1,25,45,0,Norwood,27.059999
3346,2019,9,1,25,45,10,Norwood,26.969999
3347,2019,9,1,25,45,20,Norwood,28.299999
3348,2019,9,1,25,45,30,Norwood,29.57
3349,2019,9,1,25,45,40,Norwood,28.93
3350,2019,9,1,25,45,50,Norwood,27.709999
3351,2019,9,1,25,45,60,Norwood,28.879999
3352,2019,9,1,25,60,0,Norwood,28.91
3353,2019,9,1,25,60,10,Norwood,28.24
3354,2019,9,1,25,60,20,Norwood,28.33
3355,2019,9,1,25,60,30,Norwood,26.530001
3356,2019,9,1,25,60,40,Norwood,25.26
3357,2019,9,1,25,60,50,Norwood,24.190001
3358,2019,9,1,25,60,60,Norwood,26
3359,2019,9,2,0,0,0,Norwood,26.879999
3360,2019,9,2,0,0,10,Norwood,28.549999
3361,2019,9,2,0,0,20,Norwood,28.299999
3362,2019,9,2,0,0,30,Norwood,27.77
3363,2019,9,2,0,0,40,Norwood,25.879999
3364,2019,9,2,0,0,50,Norwood,26.4
3365,2019,9,2,0,0,60,Norwood,25.73
3366,2019,9,2,0,15,0,Norwood,25.110001
3367,2019,9,2,0,15,10,Norwood,25.110001
3368,2019,9,2,0,15,20,Norwood,23.459999
3369,2019,9,2,0,15,30,Norwood,22.33
3370,2019,9,2,0,15,40,Norwood,22.75
3371,2019,9,2,0,15,50,Norwood,23.389999
3372,2019,9,2,0,15,60,Norwood,21.51
3373,2019,9,2,0,30,0,Norwood,22.9
3374,2019,9,2,0,30,10,Norwood,22.08
3375,2019,9,2,0,30,20,Norwood,21.73
3376,2019,9,2,0,30,30,Norwood,21.879999
3377,2019,9,2,0,30,40,Norwood,20.6
3378,2019,9,2,0,30,50,Norwood,21.6
3379,2019,9,2,0,30,60,Norwood,19.950001
3380,2019,9,2,0,45,0,Norwood,21.51
3381,2019,9,2,0,45,10,Norwood,20.5
3382,2019,9,2,0,45,20,Norwood,20.440001
3383,2019,9,2,0,45,30,Norwood,22.17
3384,2019,9,2,0,45,40,Norwood,23.059999
3385,2019,9,2,0,45,50,Norwood,21.059999
3386,2019,9,2,0,45,60,Norwood,22.48
3387,2019,9,2,0,60,0,Norwood,23.9
3388,2019,9,2,0,60,10,Norwood,24.370001
3389,2019,9,2,0,60,20,Norwood,24.200001
3390,2019,9,2,0,60,30,Norwood,23.059999
3391,2019,9,2,0,60,40,Norwood,24.110001
3392,2019,9,2,0,60,50,Norwood,24.02
3393,2019,9,2,0,60,60,Norwood,23.370001
3394,2019,9,2,5,0,0,Norwood,24.389999
3395,2019,9,2,5,0,10,Norwood,22.709999
3396,2019,9,2,5,0,20,Norwood,21.91
3397,2019,9,2,5,0,30,Norwood,22.93
3398,2019,9,2,5,0,40,Norwood,23.219999
3399,2019,9,2,5,0,50,Norwood,21.639999
3400,2019,9,2,5,0,60,Norwood,22.33
3401,2019,9,2,5,15,0,Norwood,20.42
3402,2019,9,2,5,15,10,Norwood,22.24
3403,2019,9,2,5,15,20,Norwood,23.280001
3404,2019,9,2,5,15,30,Norwood,21.440001
3405,2019,9,2,5,15,40,Norwood,22.9
3406,2019,9,2,5,15,50,Norwood,22.5
3407,2019,9,2,5,15,60,Norwood,22.5
3408,2019,9,2,5,30,0,Norwood,22.879999
3409,2019,9,2,5,30,10,Norwood,24.219999
3410,2019,9,2,5,30,20,Norwood,25.790001
3411,2019,9,2,5,30,30,Norwood,26.200001
3412,2019,9,2,5,30,40,Norwood,27.93
3413,2019,9,2,5,30,50,Norwood,27.08
3414,2019,9,2,5,30,60,Norwood,25.33
3415,2019,9,2,5,45,0,Norwood,25.200001
3416,2019,9,2,5,45,10,Norwood,23.459999
3417,2019,9,2,5,45,20,Norwood,23.309999
3418,2019,9,2,5,45,30,Norwood,22.75
3419,2019,9,2,5,45,40,Norwood,23.24
3420,2019,9,2,5,45,50,Norwood,24.51
3421,2019,9,2,5,45,60,Norwood,25.02
3422,2019,9,2,5,60,0,Norwood,24.59
3423,2019,9,2,5,60,10,Norwood,25.59
3424,2019,9,2,5,60,20,Norwood,25.4
3425,2019,9,2,5,60,30,Norwood,26.77
3426,2019,9,2,5,60,40,Norwood,25.66
3427,2019,9,2,5,60,50,Norwood,25.389999
3428,2019,9,2,5,60,60,Norwood,23.440001
3429,2019,9,2,10,0,0,Norwood,24.549999
3430,2019,9,2,10,0,10,Norwood,24.280001
3431,2019,9,2,10,0,20,Norwood,23.219999
3432,2019,9,2,10,0,30,Norwood,24.950001
3433,2019,9,2,10,0,40,Norwood,24.950001
3434,2019,9,2,10,0,50,Norwood,23.799999
3435,2019,9,2,10,0,60,Norwood,22.68
3436,2019,9,2,10,15,0,Norwood,23.15
3437,2019,9,2,10,15,10,Norwood,22
3438,2019,9,2,10,15,20,Norwood,21.790001
3439,2019,9,2,10,15,30,Norwood,23.389999
3440,2019,9,2,10,15,40,Norwood,24.66
3441,2019,9,2,10,15,50,Norwood,23.190001
3442,2019,9,2,10,15,60,Norwood,23.42
3443,2019,9,2,10,30,0,Norwood,23.08
3444,2019,9,2,10,30,10,Norwood,23.200001
3445,2019,9,2,10,30,20,Norwood,23.280001
3446,2019,9,2,10,30,30,Norwood,24.33
3447,2019,9,2,10,30,40,Norwood,23.35
3448,2019,9,2,10,30,50,Norwood,25.02
3449,2019,9,2,10,30,60,Norwood,23.66
3450,2019,9,2,10,45,0,Norwood,25.59
3451,2019,9,2,10,45,10,Norwood,24.24
3452,2019,9,2,10,45,20,Norwood,25.370001
3453,2019,9,2,10,45,30,Norwood,24.440001
3454,2019,9,2,10,45,40,Norwood,26.280001
3455,2019,9,2,10,45,50,Norwood,27.77
3456,2019,9,2,10,45,60,Norwood,26.02
3457,2019,9,2,10,60,0,Norwood,27.5
3458,2019,9,2,10,60,10,Norwood,28.57
3459,2019,9,2,10,60,20,Norwood,30
3460,2019,9,2,10,60,30,Norwood,30.17
3461,2019,9,2,10,60,40,Norwood,32.040001
3462,2019,9,2,10,60,50,Norwood,33.299999
3463,2019,9,2,10,60,60,Norwood,32.040001
3464,2019,9,2,15,0,0,Norwood,31.73
3465,2019,9,2,15,0,10,Norwood,33.189999
3466,2019,9,2,15,0,20,Norwood,34.68
3467,2019,9,2,15,0,30,Norwood,35.310001
3468,2019,9,2,15,0,40,Norwood,37.080002
3469,2019,9,2,15,0,50,Norwood,38.419998
3470,2019,9,2,15,0,60,Norwood,38.110001
3471,2019,9,2,15,15,0,Norwood,36.900002
3472,2019,9,2,15,15,10,Norwood,35.68
3473,2019,9,2,15,15,20,Norwood,36.529999
3474,2019,9,2,15,15,30,Norwood,36.57
3475,2019,9,2,15,15,40,Norwood,34.970001
3476,2019,9,2,15,15,50,Norwood,34.950001
3477,2019,9,2,15,15,60,Norwood,34.549999
3478,2019,9,2,15,30,0,Norwood,34.040001
3479,2019,9,2,15,30,10,Norwood,34
3480,2019,9,2,15,30,20,Norwood,35.02
3481,2019,9,2,15,30,30,Norwood,34.790001
3482,2019,9,2,15,30,40,Norwood,34.990002
3483,2019,9,2,15,30,50,Norwood,34.77
3484,2019,9,2,15,30,60,Norwood,34.990002
3485,2019,9,2,15,45,0,Norwood,34.91
3486,2019,9,2,15,45,10,Norwood,36.529999
3487,2019,9,2,15,45,20,Norwood,36.310001
3488,2019,9,2,15,45,30,Norwood,34.599998
3489,2019,9,2,15,45,40,Norwood,33.189999
3490,2019,9,2,15,45,50,Norwood,33.599998
3491,2019,9,2,15,45,60,Norwood,35.169998
3492,2019,9,2,15,60,0,Norwood,37.110001
3493,2019,9,2,15,60,10,Norwood,36.619999
3494,2019,9,2,15,60,20,Norwood,35.700001
3495,2019,9,2,15,60,30,Norwood,36.200001
3496,2019,9,2,15,60,40,Norwood,37.990002
3497,2019,9,2,15,60,50,Norwood,36.57
3498,2019,9,2,15,60,60,Norwood,35.349998
3499,2019,9,2,20,0,0,Norwood,35.599998
3500,2019,9,2,20,0,10,Norwood,35.299999
3501,2019,9,2,20,0,20,Norwood,35.77
3502,2019,9,2,20,0,30,Norwood,37.299999
3503,2019,9,2,20,0,40,Norwood,37.220001
3504,2019,9,2,20,0,50,Norwood,35.68
3505,2019,9,2,20,0,60,Norwood,35.110001
3506,2019,9,2,20,15,0,Norwood,33.77
3507,2019,9,2,20,15,10,Norwood,35.639999
3508,2019,9,2,20,15,20,Norwood,35.950001
3509,2019,9,2,20,15,30,Norwood,35.189999
3510,2019,9,2,20,15,40,Norwood,36.549999
3511,2019,9,2,20,15,50,Norwood,35.73
3512,2019,9,2,20,15,60,Norwood,34.799999
3513,2019,9,2,20,30,0,Norwood,36.259998
3514,2019,9,2,20,30,10,Norwood,35.200001
3515,2019,9,2,20,30,20,Norwood,35.369999
3516,2019,9,2,20,30,30,Norwood,35.5
3517,2019,9,2,20,30,40,Norwood,33.799999
3518,2019,9,2,20,30,50,Norwood,33.880001
3519,2019,9,2,20,30,60,Norwood,33.279999
3520,2019,9,2,20,45,0,Norwood,32.419998
3521,2019,9,2,20,45,10,Norwood,30.73
3522,2019,9,2,20,45,20,Norwood,29.26
3523,2019,9,2,20,45,30,Norwood,30.5
3524,2019,9,2,20,45,40,Norwood,30.99
3525,2019,9,2,20,45,50,Norwood,32.799999
3526,2019,9,2,20,45,60,Norwood,33.84
3527,2019,9,2,20,60,0,Norwood,35.73
3528,2019,9,2,20,60,10,Norwood,37.169998
3529,2019,9,2,20,60,20,Norwood,37.330002
3530,2019,9,2,20,60,30,Norwood,36.349998
3531,2019,9,2,20,60,40,Norwood,37.48
3532,2019,9,2,20,60,50,Norwood,36.240002
3533,2019,9,2,20,60,60,Norwood,37.279999
3534,2019,9,2,25,0,0,Norwood,36.220001
3535,2019,9,2,25,0,10,Norwood,36.060001
3536,2019,9,2,25,0,20,Norwood,35.529999
3537,2019,9,2,25,0,30,Norwood,34.299999
3538,2019,9,2,25,0,40,Norwood,35.389999
3539,2019,9,2,25,0,50,Norwood,34.880001
3540,2019,9,2,25,0,60,Norwood,35.970001
3541,2019,9,2,25,15,0,Norwood,36.48
3542,2019,9,2,25,15,10,Norwood,36.93
3543,2019,9,2,25,15,20,Norwood,37.48
3544,2019,9,2,25,15,30,Norwood,38.349998
3545,2019,9,2,25,15,40,Norwood,38.02
3546,2019,9,2,25,15,50,Norwood,36.279999
3547,2019,9,2,25,15,60,Norwood,37.68
3548,2019,9,2,25,30,0,Norwood,37.240002
3549,2019,9,2,25,30,10,Norwood,38.599998
3550,2019,9,2,25,30,20,Norwood,36.990002
3551,2019,9,2,25,30,30,Norwood,35.040001
3552,2019,9,2,25,30,40,Norwood,33.799999
3553,2019,9,2,25,30,50,Norwood,34.200001
3554,2019,9,2,25,30,60,Norwood,34.130001
3555,2019,9,2,25,45,0,Norwood,34.950001
3556,2019,9,2,25,45,10,Norwood,33.900002
3557,2019,9,2,25,45,20,Norwood,33.259998
3558,2019,9,2,25,45,30,Norwood,33.619999
3559,2019,9,2,25,45,40,Norwood,34.880001
3560,2019,9,2,25,45,50,Norwood,33.130001
3561,2019,9,2,25,45,60,Norwood,33.02
3562,2019,9,2,25,60,0,Norwood,33.91
3563,2019,9,2,25,60,10,Norwood,33.369999
3564,2019,9,2,25,60,20,Norwood,34.93
3565,2019,9,2,25,60,30,Norwood,34.950001
3566,2019,9,2,25,60,40,Norwood,35.299999
3567,2019,9,2,25,60,50,Norwood,34.349998
3568,2019,9,2,25,60,60,Norwood,35.220001
3569,2019,9,3,0,0,0,Norwood,34.099998
3570,2019,9,3,0,0,10,Norwood,35.799999
3571,2019,9,3,0,0,20,Norwood,34.220001
3572,2019,9,3,0,0,30,Norwood,34.330002
3573,2019,9,3,0,0,40,Norwood,34.990002
3574,2019,9,3,0,0,50,Norwood,36.84
3575,2019,9,3,0,0,60,Norwood,36.950001
3576,2019,9,3,0,15,0,Norwood,38.349998
3577,2019,9,3,0,15,10,Norwood,40.200001
3578,2019,9,3,0,15,20,Norwood,39.599998
3579,2019,9,3,0,15,30,Norwood,37.93
3580,2019,9,3,0,15,40,Norwood,36.040001
3581,2019,9,3,0,15,50,Norwood,35.080002
3582,2019,9,3,0,15,60,Norwood,34.110001
3583,2019,9,3,0,30,0,Norwood,34.099998
3584,2019,9,3,0,30,10,Norwood,34.57
3585,2019,9,3,0,30,20,Norwood,34.02
3586,2019,9,3,0,30,30,Norwood,34.080002
3587,2019,9,3,0,30,40,Norwood,34.860001
3588,2019,9,3,0,30,50,Norwood,36.040001
3589,2019,9,3,0,30,60,Norwood,36.220001
3590,2019,9,3,0,45,0,Norwood,36.91
3591,2019,9,3,0,45,10,Norwood,38.5
3592,2019,9,3,0,45,20,Norwood,38.240002
3593,2019,9,3,0,45,30,Norwood,37.099998
3594,2019,9,3,0,45,40,Norwood,37.5
3595,2019,9,3,0,45,50,Norwood,38.860001
3596,2019,9,3,0,45,60,Norwood,39.73
3597,2019,9,3,0,60,0,Norwood,38.080002
3598,2019,9,3,0,60,10,Norwood,36.799999
3599,2019,9,3,0,60,20,Norwood,36.599998
3600,2019,9,3,0,60,30,Norwood,35.509998
3601,2019,9,3,0,60,40,Norwood,36.040001
3602,2019,9,3,0,60,50,Norwood,37.459999
3603,2019,9,3,0,60,60,Norwood,38.389999
3604,2019,9,3,5,0,0,Norwood,36.59
3605,2019,9,3,5,0,10,Norwood,34.799999
3606,2019,9,3,5,0,20,Norwood,33.73
3607,2019,9,3,5,0,30,Norwood,35.200001
3608,2019,9,3,5,0,40,Norwood,34.389999
3609,2019,9,3,5,0,50,Norwood,36.389999
3610,2019,9,3,5,0,60,Norwood,35.709999
3611,2019,9,3,5,15,0,Norwood,36.419998
3612,2019,9,3,5,15,10,Norwood,37.419998
3613,2019,9,3,5,15,20,Norwood,36.080002
3614,2019,9,3,5,15,30,Norwood,35.860001
3615,2019,9,3,5,15,40,Norwood,35.439999
3616,2019,9,3,5,15,50,Norwood,34.709999
3617,2019,9,3,5,15,60,Norwood,36.299999
3618,2019,9,3,5,30,0,Norwood,36.509998
3619,2019,9,3,5,30,10,Norwood,35.080002
3620,2019,9,3,5,30,20,Norwood,35.66
3621,2019,9,3,5,30,30,Norwood,36.59
3622,2019,9,3,5,30,40,Norwood,36.91
3623,2019,9,3,5,30,50,Norwood,38.419998
3624,2019,9,3,5,30,60,Norwood,36.73
3625,2019,9,3,5,45,0,Norwood,35.169998
3626,2019,9,3,5,45,10,Norwood,35.84
3627,2019,9,3,5,45,20,Norwood,37.150002
3628,2019,9,3,5,45,30,Norwood,35.400002
3629,2019,9,3,5,45,40,Norwood,33.82
3630,2019,9,3,5,45,50,Norwood,35.060001
3631,2019,9,3,5,45,60,Norwood,33.799999
3632,2019,9,3,5,60,0,Norwood,33.549999
3633,2019,9,3,5,60,10,Norwood,32.509998
3634,2019,9,3,5,60,20,Norwood,32.099998
3635,2019,9,3,5,60,30,Norwood,33.200001
3636,2019,9,3,5,60,40,Norwood,34.57
3637,2019,9,3,5,60,50,Norwood,36.57
3638,2019,9,3,5,60,60,Norwood,35.599998
3639,2019,9,3,10,0,0,Norwood,34.240002
3640,2019,9,3,10,0,10,Norwood,35.189999
3641,2019,9,3,10,0,20,Norwood,36.93
3642,2019,9,3,10,0,30,Norwood,38.799999
3643,2019,9,3,10,0,40,Norwood,38.279999
3644,2019,9,3,10,0,50,Norwood,39.389999
3645,2019,9,3,10,0,60,Norwood,37.389999
3646,2019,9,3,10,15,0,Norwood,35.639999
3647,2019,9,3,10,15,10,Norwood,34.619999
3648,2019,9,3,10,15,20,Norwood,33.700001
3649,2019,9,3,10,15,30,Norwood,32.369999
3650,2019,9,3,10,15,40,Norwood,34.110001
3651,2019,9,3,10,15,50,Norwood,35.02
3652,2019,9,3,10,15,60,Norwood,35.169998
3653,2019,9,3,10,30,0,Norwood,34.349998
3654,2019,9,3,10,30,10,Norwood,35.130001
3655,2019,9,3,10,30,20,Norwood,33.439999
3656,2019,9,3,10,30,30,Norwood,32.369999
3657,2019,9,3,10,30,40,Norwood,33.66
3658,2019,9,3,10,30,50,Norwood,32.080002
3659,2019,9,3,10,30,60,Norwood,32.66
3660,2019,9,3,10,45,0,Norwood,33.799999
3661,2019,9,3,10,45,10,Norwood,32.189999
3662,2019,9,3,10,45,20,Norwood,31.08
3663,2019,9,3,10,45,30,Norwood,32.82
3664,2019,9,3,10,45,40,Norwood,33.529999
3665,2019,9,3,10,45,50,Norwood,33.299999
3666,2019,9,3,10,45,60,Norwood,33.220001
3667,2019,9,3,10,60,0,Norwood,33.91
3668,2019,9,3,10,60,10,Norwood,34.84
3669,2019,9,3,10,60,20,Norwood,35.639999
3670,2019,9,3,10,60,30,Norwood,35.330002
3671,2019,9,3,10,60,40,Norwood,34.73
3672,2019,9,3,10,60,50,Norwood,33.169998
3673,2019,9,3,10,60,60,Norwood,32.860001
3674,2019,9,3,15,0,0,Norwood,33.419998
3675,2019,9,3,15,0,10,Norwood,31.68
3676,2019,9,3,15,0,20,Norwood,32.189999
3677,2019,9,3,15,0,30,Norwood,33.310001
3678,2019,9,3,15,0,40,Norwood,32.950001
3679,2019,9,3,15,0,50,Norwood,31.68
3680,2019,9,3,15,0,60,Norwood,29.969999
3681,2019,9,3,15,15,0,Norwood,31.110001
3682,2019,9,3,15,15,10,Norwood,29.48
3683,2019,9,3,15,15,20,Norwood,30.370001
3684,2019,9,3,15,15,30,Norwood,28.84
3685,2019,9,3,15,15,40,Norwood,30.51
3686,2019,9,3,15,15,50,Norwood,30.299999
3687,2019,9,3,15,15,60,Norwood,29.549999
3688,2019,9,3,15,30,0,Norwood,29.17
3689,2019,9,3,15,30,10,Norwood,30.459999
3690,2019,9,3,15,30,20,Norwood,32.369999
3691,2019,9,3,15,30,30,Norwood,33.060001
3692,2019,9,3,15,30,40,Norwood,34.619999
3693,2019,9,3,15,30,50,Norwood,34.639999
3694,2019,9,3,15,30,60,Norwood,33.110001
3695,2019,9,3,15,45,0,Norwood,33.880001
3696,2019,9,3,15,45,10,Norwood,35.220001
3697,2019,9,3,15,45,20,Norwood,33.900002
3698,2019,9,3,15,45,30,Norwood,34.790001
3699,2019,9,3,15,45,40,Norwood,34.860001
3700,2019,9,3,15,45,50,Norwood,35.060001
3701,2019,9,3,15,45,60,Norwood,35.619999
3702,2019,9,3,15,60,0,Norwood,35.639999
3703,2019,9,3,15,60,10,Norwood,37.240002
3704,2019,9,3,15,60,20,Norwood,38.259998
3705,2019,9,3,15,60,30,Norwood,37.110001
3706,2019,9,3,15,60,40,Norwood,36.93
3707,2019,9,3,15,60,50,Norwood,36.459999
3708,2019,9,3,15,60,60,Norwood,37.84
3709,2019,9,3,20,0,0,Norwood,39.439999
3710,2019,9,3,20,0,10,Norwood,38.240002
3711,2019,9,3,20,0,20,Norwood,37.48
3712,2019,9,3,20,0,30,Norwood,36.880001
3713,2019,9,3,20,0,40,Norwood,37.860001
3714,2019,9,3,20,0,50,Norwood,36.709999
3715,2019,9,3,20,0,60,Norwood,36.169998
3716,2019,9,3,20,15,0,Norwood,34.73
3717,2019,9,3,20,15,10,Norwood,35.73
3718,2019,9,3,20,15,20,Norwood,33.990002
3719,2019,9,3,20,15,30,Norwood,35.950001
3720,2019,9,3,20,15,40,Norwood,37.93
3721,2019,9,3,20,15,50,Norwood,36
3722,2019,9,3,20,15,60,Norwood,35.950001
3723,2019,9,3,20,30,0,Norwood,35.389999
3724,2019,9,3,20,30,10,Norwood,34.970001
3725,2019,9,3,20,30,20,Norwood,33.48
3726,2019,9,3,20,30,30,Norwood,33.389999
3727,2019,9,3,20,30,40,Norwood,35.279999
3728,2019,9,3,20,30,50,Norwood,33.970001
3729,2019,9,3,20,30,60,Norwood,33.799999
3730,2019,9,3,20,45,0,Norwood,34.439999
3731,2019,9,3,20,45,10,Norwood,35.369999
3732,2019,9,3,20,45,20,Norwood,36.59
3733,2019,9,3,20,45,30,Norwood,35.91
3734,2019,9,3,20,45,40,Norwood,35
3735,2019,9,3,20,45,50,Norwood,35.619999
3736,2019,9,3,20,45,60,Norwood,36.299999
3737,2019,9,3,20,60,0,Norwood,36.389999
3738,2019,9,3,20,60,10,Norwood,34.77
3739,2019,9,3,20,60,20,Norwood,33.220001
3740,2019,9,3,20,60,30,Norwood,34.549999
3741,2019,9,3,20,60,40,Norwood,35.150002
3742,2019,9,3,20,60,50,Norwood,34.459999
3743,2019,9,3,20,60,60,Norwood,34.220001
3744,2019,9,3,25,0,0,Norwood,33.93
3745,2019,9,3,25,0,10,Norwood,34.509998
3746,2019,9,3,25,0,20,Norwood,36.509998
3747,2019,9,3,25,0,30,Norwood,35.77
3748,2019,9,3,25,0,40,Norwood,37
3749,2019,9,3,25,0,50,Norwood,36.82
3750,2019,9,3,25,0,60,Norwood,35.48
3751,2019,9,3,25,15,0,Norwood,34.529999
3752,2019,9,3,25,15,10,Norwood,33.099998
3753,2019,9,3,25,15,20,Norwood,33.639999
3754,2019,9,3,25,15,30,Norwood,32.400002
3755,2019,9,3,25,15,40,Norwood,31.219999
3756,2019,9,3,25,15,50,Norwood,29.389999
3757,2019,9,3,25,15,60,Norwood,29.200001
3758,2019,9,3,25,30,0,Norwood,30.42
3759,2019,9,3,25,30,10,Norwood,28.5
3760,2019,9,3,25,30,20,Norwood,29.9
3761,2019,9,3,25,30,30,Norwood,28.280001
3762,2019,9,3,25,30,40,Norwood,26.99
3763,2019,9,3,25,30,50,Norwood,28.17
3764,2019,9,3,25,30,60,Norwood,27.950001
3765,2019,9,3,25,45,0,Norwood,29.200001
3766,2019,9,3,25,45,10,Norwood,28.799999
3767,2019,9,3,25,45,20,Norwood,27.309999
3768,2019,9,3,25,45,30,Norwood,29.24
3769,2019,9,3,25,45,40,Norwood,28.51
3770,2019,9,3,25,45,50,Norwood,29.440001
3771,2019,9,3,25,45,60,Norwood,30.26
3772,2019,9,3,25,60,0,Norwood,30.57
3773,2019,9,3,25,60,10,Norwood,28.75
3774,2019,9,3,25,60,20,Norwood,29.02
3775,2019,9,3,25,60,30,Norwood,30.950001
3776,2019,9,3,25,60,40,Norwood,32.130001
3777,2019,9,3,25,60,50,Norwood,30.51
3778,2019,9,3,25,60,60,Norwood,31.66
3779,2019,9,4,0,0,0,Norwood,31.639999
3780,2019,9,4,0,0,10,Norwood,31.33
3781,2019,9,4,0,0,20,Norwood,32.099998
3782,2019,9,4,0,0,30,Norwood,31.02
3783,2019,9,4,0,0,40,Norwood,31.48
3784,2019,9,4,0,0,50,Norwood,33.080002
3785,2019,9,4,0,0,60,Norwood,31.389999
